date,site_id,part_id,planned_maintenance,consumption_qty,on_hand_qty,backorder_qty,blocked_qty,forecast_qty,forecast_type,forecast_uplift_pct
2024-06-24,SITE03,P00219,False,1,23,0,0,0,Baseline,0.0
2024-07-01,SITE03,P00219,True,1,22,0,0,0,Baseline,0.0
2024-07-08,SITE03,P00219,False,0,22,0,0,0,Baseline,0.0
2024-07-15,SITE03,P00219,False,2,20,0,0,0,Baseline,0.0
2024-07-22,SITE03,P00219,False,1,19,0,0,1,Baseline,0.0
2024-07-29,SITE03,P00219,True,0,19,0,0,1,Baseline,0.0
2024-08-05,SITE03,P00219,True,0,19,0,0,1,Adjusted,0.206
2024-08-12,SITE03,P00219,True,0,19,0,0,1,Adjusted,-0.142
2024-08-19,SITE03,P00219,False,1,18,0,0,1,Baseline,0.0
2024-08-26,SITE03,P00219,True,0,18,0,0,1,Baseline,0.0
2024-09-02,SITE03,P00219,False,0,18,0,0,0,Baseline,0.0
2024-09-09,SITE03,P00219,True,0,18,0,0,0,Baseline,0.0
2024-09-16,SITE03,P00219,True,1,17,0,0,0,Baseline,0.0
2024-09-23,SITE03,P00219,True,1,16,0,0,0,Baseline,0.0
2024-09-30,SITE03,P00219,False,0,16,0,0,1,Adjusted,0.395
2024-10-07,SITE03,P00219,False,0,16,0,0,0,Baseline,0.0
2024-10-14,SITE03,P00219,False,0,16,0,0,0,Baseline,0.0
2024-10-21,SITE03,P00219,True,2,14,0,0,1,Adjusted,0.19
2024-10-28,SITE03,P00219,True,3,21,0,0,1,Baseline,0.0
2024-11-04,SITE03,P00219,True,0,21,0,0,1,Baseline,0.0
2024-11-11,SITE03,P00219,True,1,20,0,0,1,Baseline,0.0
2024-11-18,SITE03,P00219,True,1,19,0,0,1,Adjusted,-0.226
2024-11-25,SITE03,P00219,True,0,19,0,0,1,Baseline,0.0
2024-12-02,SITE03,P00219,True,1,18,0,0,1,Baseline,0.0
2024-12-09,SITE03,P00219,False,3,15,0,0,1,Baseline,0.0
2024-12-16,SITE03,P00219,True,1,14,0,0,1,Baseline,0.0
2024-12-23,SITE03,P00219,False,3,11,0,0,1,Baseline,0.0
2022-01-03,SITE03,P00220,False,0,21,0,0,0,Baseline,0.0
2022-01-10,SITE03,P00220,False,2,19,0,0,1,Baseline,0.0
2022-01-17,SITE03,P00220,True,0,19,0,0,1,Adjusted,0.222
2022-01-24,SITE03,P00220,False,6,13,0,0,2,Adjusted,-0.092
2022-01-31,SITE03,P00220,False,0,13,0,0,2,Baseline,0.0
2022-02-07,SITE03,P00220,False,1,21,0,0,2,Baseline,0.0
2022-02-14,SITE03,P00220,True,0,21,0,0,1,Adjusted,-0.13
2022-02-21,SITE03,P00220,True,1,20,0,0,1,Baseline,0.0
2022-02-28,SITE03,P00220,True,2,18,0,0,2,Baseline,0.0
2022-03-07,SITE03,P00220,False,0,18,0,0,1,Baseline,0.0
2022-03-14,SITE03,P00220,True,3,15,0,0,2,Baseline,0.0
2022-03-21,SITE03,P00220,False,0,15,0,0,1,Baseline,0.0
2022-03-28,SITE03,P00220,False,1,14,0,0,1,Baseline,0.0
2022-04-04,SITE03,P00220,True,3,19,0,0,1,Baseline,0.0
2022-04-11,SITE03,P00220,True,1,18,0,0,1,Baseline,0.0
2022-04-18,SITE03,P00220,True,2,16,0,0,1,Baseline,0.0
2022-04-25,SITE03,P00220,False,1,15,0,0,2,Baseline,0.0
2022-05-02,SITE03,P00220,True,3,12,0,0,2,Adjusted,0.145
2022-05-09,SITE03,P00220,False,0,12,0,0,1,Baseline,0.0
2022-05-16,SITE03,P00220,False,1,15,0,0,1,Adjusted,-0.235
2022-05-23,SITE03,P00220,False,0,15,0,0,2,Adjusted,0.141
2022-05-30,SITE03,P00220,False,0,15,0,0,1,Baseline,0.0
2022-06-06,SITE03,P00220,True,1,14,0,0,1,Baseline,0.0
2022-06-13,SITE03,P00220,True,0,14,0,0,1,Adjusted,-0.069
2022-06-20,SITE03,P00220,False,0,14,0,0,1,Adjusted,0.39
2022-06-27,SITE03,P00220,False,0,14,0,0,0,Baseline,0.0
2022-07-04,SITE03,P00220,True,0,14,0,0,0,Adjusted,0.146
2022-07-11,SITE03,P00220,True,0,14,0,0,0,Baseline,0.0
2022-07-18,SITE03,P00220,False,0,14,0,0,0,Baseline,0.0
2022-07-25,SITE03,P00220,True,1,13,0,0,0,Adjusted,-0.209
2022-08-01,SITE03,P00220,False,0,13,0,0,0,Baseline,0.0
2022-08-08,SITE03,P00220,False,0,13,0,0,0,Baseline,0.0
2022-08-15,SITE03,P00220,False,1,19,0,0,0,Baseline,0.0
2022-08-22,SITE03,P00220,False,0,19,0,0,0,Baseline,0.0
2022-08-29,SITE03,P00220,True,0,19,0,0,0,Baseline,0.0
2022-09-05,SITE03,P00220,False,0,19,0,0,0,Adjusted,0.222
2022-09-12,SITE03,P00220,True,0,19,0,0,0,Baseline,0.0
2022-09-19,SITE03,P00220,True,2,17,0,0,0,Baseline,0.0
2022-09-26,SITE03,P00220,True,0,17,0,0,0,Adjusted,-0.178
2022-10-03,SITE03,P00220,True,2,15,0,0,1,Adjusted,0.208
2022-10-10,SITE03,P00220,True,0,15,0,0,0,Baseline,0.0
2022-10-17,SITE03,P00220,False,0,15,0,0,1,Adjusted,0.176
2022-10-24,SITE03,P00220,False,2,13,0,0,1,Baseline,0.0
2022-10-31,SITE03,P00220,True,0,13,0,0,1,Baseline,0.0
2022-11-07,SITE03,P00220,True,1,21,0,0,1,Adjusted,0.215
2022-11-14,SITE03,P00220,True,0,21,0,0,1,Adjusted,0.314
2022-11-21,SITE03,P00220,False,0,21,0,0,1,Baseline,0.0
2022-11-28,SITE03,P00220,True,2,19,0,0,1,Baseline,0.0
2022-12-05,SITE03,P00220,True,1,18,0,0,1,Baseline,0.0
2022-12-12,SITE03,P00220,False,0,18,0,0,1,Baseline,0.0
2022-12-19,SITE03,P00220,True,1,17,0,0,1,Baseline,0.0
2022-12-26,SITE03,P00220,True,2,15,0,0,1,Baseline,0.0
2023-01-02,SITE03,P00220,False,1,14,0,0,1,Baseline,0.0
2023-01-09,SITE03,P00220,False,1,13,0,0,1,Baseline,0.0
2023-01-16,SITE03,P00220,False,1,20,0,0,1,Baseline,0.0
2023-01-23,SITE03,P00220,False,0,20,0,0,1,Baseline,0.0
2023-01-30,SITE03,P00220,False,1,19,0,0,1,Baseline,0.0
2023-02-06,SITE03,P00220,True,2,17,0,0,1,Baseline,0.0
2023-02-13,SITE03,P00220,True,2,15,0,0,1,Baseline,0.0
2023-02-20,SITE03,P00220,True,0,15,0,0,1,Baseline,0.0
2023-02-27,SITE03,P00220,True,0,15,0,0,1,Baseline,0.0
2023-03-06,SITE03,P00220,True,0,15,0,0,1,Baseline,0.0
2023-03-13,SITE03,P00220,True,1,14,0,0,1,Adjusted,0.112
2023-03-20,SITE03,P00220,True,3,20,0,0,1,Baseline,0.0
2023-03-27,SITE03,P00220,False,0,20,0,0,1,Adjusted,0.137
2023-04-03,SITE03,P00220,False,1,19,0,0,1,Adjusted,0.276
2023-04-10,SITE03,P00220,True,0,19,0,0,1,Baseline,0.0
2023-04-17,SITE03,P00220,True,0,19,0,0,1,Adjusted,-0.118
2023-04-24,SITE03,P00220,True,1,18,0,0,1,Baseline,0.0
2023-05-01,SITE03,P00220,True,1,17,0,0,1,Baseline,0.0
2023-05-08,SITE03,P00220,False,0,17,0,0,1,Baseline,0.0
2023-05-15,SITE03,P00220,True,0,17,0,0,0,Baseline,0.0
2023-05-22,SITE03,P00220,False,0,17,0,0,1,Adjusted,0.384
2023-05-29,SITE03,P00220,True,0,17,0,1,0,Adjusted,0.171
2023-06-05,SITE03,P00220,True,1,16,0,0,0,Baseline,0.0
2023-06-12,SITE03,P00220,False,0,16,0,0,0,Baseline,0.0
2023-06-19,SITE03,P00220,False,0,16,0,0,0,Baseline,0.0
2023-06-26,SITE03,P00220,False,3,13,0,0,1,Baseline,0.0
2023-07-03,SITE03,P00220,True,0,13,0,0,0,Baseline,0.0
2023-07-10,SITE03,P00220,False,0,13,0,0,0,Baseline,0.0
2023-07-17,SITE03,P00220,True,1,12,0,0,1,Baseline,0.0
2023-07-24,SITE03,P00220,True,1,19,0,0,1,Baseline,0.0
2023-07-31,SITE03,P00220,False,0,19,0,0,1,Baseline,0.0
2023-08-07,SITE03,P00220,True,0,19,0,0,1,Baseline,0.0
2023-08-14,SITE03,P00220,True,0,19,0,0,1,Baseline,0.0
2023-08-21,SITE03,P00220,True,2,17,0,0,1,Baseline,0.0
2023-08-28,SITE03,P00220,False,1,16,0,0,1,Baseline,0.0
2023-09-04,SITE03,P00220,False,2,14,0,0,1,Baseline,0.0
2023-09-11,SITE03,P00220,False,1,13,0,0,1,Baseline,0.0
2023-09-18,SITE03,P00220,False,0,13,0,0,1,Baseline,0.0
2023-09-25,SITE03,P00220,False,1,12,0,0,1,Baseline,0.0
2023-10-02,SITE03,P00220,True,0,17,0,0,1,Baseline,0.0
2023-10-09,SITE03,P00220,False,1,16,0,0,1,Adjusted,0.236
2023-10-16,SITE03,P00220,True,0,16,0,0,1,Baseline,0.0
2023-10-23,SITE03,P00220,True,1,15,0,0,1,Baseline,0.0
2023-10-30,SITE03,P00220,True,0,15,0,0,1,Baseline,0.0
2023-11-06,SITE03,P00220,False,0,15,0,0,1,Adjusted,0.38
2023-11-13,SITE03,P00220,True,0,15,0,0,0,Baseline,0.0
2023-11-20,SITE03,P00220,False,0,15,0,0,0,Baseline,0.0
2023-11-27,SITE03,P00220,False,1,14,0,0,0,Baseline,0.0
2023-12-04,SITE03,P00220,False,1,13,0,0,0,Baseline,0.0
2023-12-11,SITE03,P00220,True,0,13,0,0,1,Adjusted,0.42
2023-12-18,SITE03,P00220,False,4,9,0,0,1,Baseline,0.0
2023-12-25,SITE03,P00220,False,0,9,0,0,1,Baseline,0.0
2024-01-01,SITE03,P00220,False,3,6,0,0,1,Adjusted,0.268
2024-01-08,SITE03,P00220,True,0,12,0,1,1,Baseline,0.0
2024-01-15,SITE03,P00220,False,1,16,0,0,1,Baseline,0.0
2024-01-22,SITE03,P00220,True,2,14,0,0,1,Baseline,0.0
2024-01-29,SITE03,P00220,False,0,14,0,0,2,Adjusted,0.165
2024-02-05,SITE03,P00220,True,0,14,0,0,2,Adjusted,0.351
2024-02-12,SITE03,P00220,True,1,13,0,0,1,Baseline,0.0
2024-02-19,SITE03,P00220,False,0,13,0,0,1,Baseline,0.0
2024-02-26,SITE03,P00220,False,0,13,0,0,1,Baseline,0.0
2024-03-04,SITE03,P00220,True,1,12,0,0,1,Adjusted,-0.111
2024-03-11,SITE03,P00220,True,1,11,0,0,1,Adjusted,0.191
2024-03-18,SITE03,P00220,False,4,11,0,0,1,Baseline,0.0
2024-03-25,SITE03,P00220,False,0,11,0,0,1,Baseline,0.0
2024-04-01,SITE03,P00220,True,1,19,0,0,1,Baseline,0.0
2024-04-08,SITE03,P00220,False,1,18,0,0,1,Baseline,0.0
2024-04-15,SITE03,P00220,True,1,17,0,0,1,Adjusted,0.154
2024-04-22,SITE03,P00220,False,0,17,0,0,1,Baseline,0.0
2024-04-29,SITE03,P00220,False,1,16,0,0,1,Baseline,0.0
2024-05-06,SITE03,P00220,False,1,15,0,0,1,Adjusted,0.247
2024-05-13,SITE03,P00220,True,0,15,0,0,1,Baseline,0.0
2024-05-20,SITE03,P00220,False,1,14,0,0,1,Baseline,0.0
2024-05-27,SITE03,P00220,True,0,14,0,0,1,Adjusted,-0.161
2024-06-03,SITE03,P00220,True,2,19,0,0,1,Adjusted,0.371
2024-06-10,SITE03,P00220,False,3,16,0,0,1,Baseline,0.0
2024-06-17,SITE03,P00220,True,1,15,0,0,1,Adjusted,0.132
2024-06-24,SITE03,P00220,False,1,14,0,0,1,Baseline,0.0
2024-07-01,SITE03,P00220,True,1,13,0,0,1,Baseline,0.0
2024-07-08,SITE03,P00220,False,0,13,0,0,1,Baseline,0.0
2024-07-15,SITE03,P00220,False,1,16,0,0,2,Adjusted,0.31
2024-07-22,SITE03,P00220,False,0,16,0,0,1,Baseline,0.0
2024-07-29,SITE03,P00220,True,1,15,0,0,1,Baseline,0.0
2024-08-05,SITE03,P00220,True,0,15,0,0,1,Adjusted,0.224
2024-08-12,SITE03,P00220,True,1,14,0,0,1,Adjusted,0.378
2024-08-19,SITE03,P00220,False,1,13,0,0,1,Adjusted,0.107
2024-08-26,SITE03,P00220,False,0,13,0,0,1,Baseline,0.0
2024-09-02,SITE03,P00220,False,1,20,0,0,1,Baseline,0.0
2024-09-09,SITE03,P00220,True,0,20,0,0,1,Adjusted,0.292
2024-09-16,SITE03,P00220,True,2,18,0,0,1,Adjusted,0.395
2024-09-23,SITE03,P00220,False,0,18,0,0,1,Baseline,0.0
2024-09-30,SITE03,P00220,True,1,17,0,0,1,Baseline,0.0
2024-10-07,SITE03,P00220,True,0,17,0,0,1,Baseline,0.0
2024-10-14,SITE03,P00220,True,0,17,0,0,1,Baseline,0.0
2024-10-21,SITE03,P00220,False,0,17,0,0,1,Baseline,0.0
2024-10-28,SITE03,P00220,True,1,16,0,0,0,Baseline,0.0
2024-11-04,SITE03,P00220,True,0,16,0,0,0,Baseline,0.0
2024-11-11,SITE03,P00220,True,0,16,0,0,0,Baseline,0.0
2024-11-18,SITE03,P00220,False,0,16,0,0,0,Baseline,0.0
2024-11-25,SITE03,P00220,False,0,16,0,1,0,Baseline,0.0
2024-12-02,SITE03,P00220,True,1,15,0,0,0,Adjusted,0.074
2024-12-09,SITE03,P00220,True,1,14,0,0,0,Adjusted,-0.124
2024-12-16,SITE03,P00220,True,0,14,0,0,0,Adjusted,-0.136
2024-12-23,SITE03,P00220,False,2,17,0,0,1,Baseline,0.0
2022-01-03,SITE03,P00221,False,0,13,0,0,0,Baseline,0.0
2022-01-10,SITE03,P00221,True,1,12,0,0,0,Adjusted,-0.124
2022-01-17,SITE03,P00221,False,1,11,0,0,1,Baseline,0.0
2022-01-24,SITE03,P00221,True,0,11,0,0,1,Baseline,0.0
2022-01-31,SITE03,P00221,True,2,9,0,0,1,Adjusted,0.21
2022-02-07,SITE03,P00221,False,4,14,0,0,1,Baseline,0.0
2022-02-14,SITE03,P00221,True,0,14,0,0,1,Baseline,0.0
2022-02-21,SITE03,P00221,False,1,13,0,0,1,Baseline,0.0
2022-02-28,SITE03,P00221,False,1,12,0,0,1,Baseline,0.0
2022-03-07,SITE03,P00221,True,1,11,0,0,1,Baseline,0.0
2022-03-14,SITE03,P00221,True,7,8,0,0,2,Baseline,0.0
2022-03-21,SITE03,P00221,False,4,11,0,0,2,Baseline,0.0
2022-03-28,SITE03,P00221,False,2,9,0,0,3,Baseline,0.0
2022-04-04,SITE03,P00221,True,0,9,0,0,2,Baseline,0.0
2022-04-11,SITE03,P00221,True,3,6,0,0,2,Baseline,0.0
2022-04-18,SITE03,P00221,True,2,4,0,0,3,Baseline,0.0
2022-04-25,SITE03,P00221,True,3,9,0,0,3,Baseline,0.0
2022-05-02,SITE03,P00221,False,1,8,0,0,3,Baseline,0.0
2022-05-09,SITE03,P00221,True,3,11,0,0,2,Baseline,0.0
2022-05-16,SITE03,P00221,False,4,7,0,0,2,Baseline,0.0
2022-05-23,SITE03,P00221,False,2,5,0,0,2,Baseline,0.0
2022-05-30,SITE03,P00221,True,2,3,0,0,2,Baseline,0.0
2022-06-06,SITE03,P00221,True,3,4,0,0,3,Baseline,0.0
2022-06-13,SITE03,P00221,False,2,2,0,0,2,Baseline,0.0
2022-06-20,SITE03,P00221,True,1,7,0,0,2,Baseline,0.0
2022-06-27,SITE03,P00221,False,1,6,0,0,2,Baseline,0.0
2022-07-04,SITE03,P00221,True,1,5,0,0,2,Baseline,0.0
2022-07-11,SITE03,P00221,False,2,3,0,0,2,Baseline,0.0
2022-07-18,SITE03,P00221,True,1,2,0,0,2,Baseline,0.0
2022-07-25,SITE03,P00221,False,1,9,0,0,1,Baseline,0.0
2022-08-01,SITE03,P00221,False,1,8,0,0,1,Baseline,0.0
2022-08-08,SITE03,P00221,False,2,6,0,0,1,Baseline,0.0
2022-08-15,SITE03,P00221,True,1,14,0,0,1,Adjusted,-0.236
2022-08-22,SITE03,P00221,True,1,13,0,0,1,Baseline,0.0
2022-08-29,SITE03,P00221,False,1,12,0,0,1,Baseline,0.0
2022-09-05,SITE03,P00221,True,2,10,0,0,1,Baseline,0.0
2022-09-12,SITE03,P00221,False,1,9,0,0,2,Adjusted,0.223
2022-09-19,SITE03,P00221,False,2,7,0,0,1,Baseline,0.0
2022-09-26,SITE03,P00221,False,3,4,0,0,2,Baseline,0.0
2022-10-03,SITE03,P00221,True,0,10,0,0,1,Baseline,0.0
2022-10-10,SITE03,P00221,True,2,8,0,0,1,Baseline,0.0
2022-10-17,SITE03,P00221,False,0,8,0,0,1,Baseline,0.0
2022-10-24,SITE03,P00221,False,0,8,0,0,1,Baseline,0.0
2022-10-31,SITE03,P00221,True,2,6,0,0,1,Baseline,0.0
2022-11-07,SITE03,P00221,True,1,5,0,0,1,Baseline,0.0
2022-11-14,SITE03,P00221,False,0,10,0,0,1,Baseline,0.0
2022-11-21,SITE03,P00221,True,1,9,0,0,1,Baseline,0.0
2022-11-28,SITE03,P00221,False,1,8,0,0,1,Baseline,0.0
2022-12-05,SITE03,P00221,True,0,8,0,0,1,Baseline,0.0
2022-12-12,SITE03,P00221,True,1,7,0,0,1,Baseline,0.0
2022-12-19,SITE03,P00221,True,0,7,0,0,1,Baseline,0.0
2022-12-26,SITE03,P00221,True,0,7,0,0,1,Baseline,0.0
2023-01-02,SITE03,P00221,False,0,7,0,0,0,Baseline,0.0
2023-01-09,SITE03,P00221,True,1,6,0,0,0,Baseline,0.0
2023-01-16,SITE03,P00221,False,0,6,0,0,0,Baseline,0.0
2023-01-23,SITE03,P00221,False,3,3,0,0,1,Baseline,0.0
2023-01-30,SITE03,P00221,True,2,9,0,0,1,Adjusted,0.253
2023-02-06,SITE03,P00221,False,5,8,0,0,1,Baseline,0.0
2023-02-13,SITE03,P00221,True,1,7,0,0,1,Baseline,0.0
2023-02-20,SITE03,P00221,True,2,5,0,0,2,Baseline,0.0
2023-02-27,SITE03,P00221,True,2,8,0,0,2,Baseline,0.0
2023-03-06,SITE03,P00221,True,2,6,0,0,2,Baseline,0.0
2023-03-13,SITE03,P00221,True,2,12,0,0,3,Adjusted,0.087
2023-03-20,SITE03,P00221,True,1,11,0,0,2,Baseline,0.0
2023-03-27,SITE03,P00221,False,2,9,0,0,3,Adjusted,0.301
2023-04-03,SITE03,P00221,False,3,6,0,0,2,Baseline,0.0
2023-04-10,SITE03,P00221,True,2,4,0,0,2,Adjusted,0.256
2023-04-17,SITE03,P00221,True,5,9,1,0,2,Baseline,0.0
2023-04-24,SITE03,P00221,True,3,6,0,0,3,Baseline,0.0
2023-05-01,SITE03,P00221,False,1,9,0,0,3,Baseline,0.0
2023-05-08,SITE03,P00221,False,3,6,0,0,3,Baseline,0.0
2023-05-15,SITE03,P00221,True,1,10,0,0,2,Baseline,0.0
2023-05-22,SITE03,P00221,False,2,8,0,0,3,Baseline,0.0
2023-05-29,SITE03,P00221,False,5,8,0,0,3,Baseline,0.0
2023-06-05,SITE03,P00221,False,4,4,0,0,3,Baseline,0.0
2023-06-12,SITE03,P00221,False,2,9,0,0,3,Baseline,0.0
2023-06-19,SITE03,P00221,True,2,7,0,0,3,Baseline,0.0
2023-06-26,SITE03,P00221,True,1,6,0,0,2,Baseline,0.0
2023-07-03,SITE03,P00221,True,2,4,0,0,2,Baseline,0.0
2023-07-10,SITE03,P00221,False,8,9,4,0,3,Baseline,0.0
2023-07-17,SITE03,P00221,True,0,9,0,0,3,Baseline,0.0
2023-07-24,SITE03,P00221,False,1,8,0,0,2,Baseline,0.0
2023-07-31,SITE03,P00221,True,0,8,0,0,2,Baseline,0.0
2023-08-07,SITE03,P00221,False,0,8,0,0,2,Baseline,0.0
2023-08-14,SITE03,P00221,False,1,7,0,0,2,Baseline,0.0
2023-08-21,SITE03,P00221,True,2,11,0,0,2,Baseline,0.0
2023-08-28,SITE03,P00221,False,1,10,0,0,2,Baseline,0.0
2023-09-04,SITE03,P00221,True,0,10,0,0,1,Baseline,0.0
2023-09-11,SITE03,P00221,False,5,11,0,0,1,Adjusted,0.208
2023-09-18,SITE03,P00221,False,1,10,0,0,1,Baseline,0.0
2023-09-25,SITE03,P00221,False,2,8,0,0,1,Baseline,0.0
2023-10-02,SITE03,P00221,False,2,6,0,0,2,Baseline,0.0
2023-10-09,SITE03,P00221,False,5,6,0,0,2,Baseline,0.0
2023-10-16,SITE03,P00221,False,1,5,0,0,2,Adjusted,0.095
2023-10-23,SITE03,P00221,True,0,11,0,0,2,Baseline,0.0
2023-10-30,SITE03,P00221,True,1,10,0,0,2,Baseline,0.0
2023-11-06,SITE03,P00221,False,4,6,0,0,2,Baseline,0.0
2023-11-13,SITE03,P00221,True,1,5,0,0,2,Adjusted,0.112
2023-11-20,SITE03,P00221,True,0,11,0,0,2,Baseline,0.0
2023-11-27,SITE03,P00221,True,3,8,0,0,2,Adjusted,0.146
2023-12-04,SITE03,P00221,True,1,7,0,0,1,Baseline,0.0
2023-12-11,SITE03,P00221,True,4,3,0,0,2,Baseline,0.0
2023-12-18,SITE03,P00221,True,1,7,0,0,2,Baseline,0.0
2023-12-25,SITE03,P00221,True,3,4,0,0,2,Baseline,0.0
2024-01-01,SITE03,P00221,False,1,12,0,0,2,Baseline,0.0
2024-01-08,SITE03,P00221,False,2,10,0,0,2,Baseline,0.0
2024-01-15,SITE03,P00221,False,3,7,0,0,2,Baseline,0.0
2024-01-22,SITE03,P00221,True,0,7,0,0,2,Baseline,0.0
2024-01-29,SITE03,P00221,False,0,7,0,0,2,Adjusted,0.213
2024-02-05,SITE03,P00221,False,4,7,0,0,2,Baseline,0.0
2024-02-12,SITE03,P00221,True,4,8,0,0,2,Baseline,0.0
2024-02-19,SITE03,P00221,False,4,10,0,0,2,Baseline,0.0
2024-02-26,SITE03,P00221,True,2,8,0,0,3,Baseline,0.0
2024-03-04,SITE03,P00221,True,2,6,0,0,2,Baseline,0.0
2024-03-11,SITE03,P00221,False,1,9,0,0,2,Baseline,0.0
2024-03-18,SITE03,P00221,True,0,9,0,0,2,Baseline,0.0
2024-03-25,SITE03,P00221,True,3,6,0,0,2,Baseline,0.0
2024-04-01,SITE03,P00221,True,3,11,0,0,3,Baseline,0.0
2024-04-08,SITE03,P00221,False,1,10,0,0,2,Baseline,0.0
2024-04-15,SITE03,P00221,False,1,9,0,0,2,Baseline,0.0
2024-04-22,SITE03,P00221,True,2,7,0,0,2,Adjusted,0.067
2024-04-29,SITE03,P00221,True,5,2,0,0,2,Baseline,0.0
2024-05-06,SITE03,P00221,True,1,6,0,0,2,Baseline,0.0
2024-05-13,SITE03,P00221,True,2,4,0,0,2,Baseline,0.0
2024-05-20,SITE03,P00221,True,2,2,0,0,2,Baseline,0.0
2024-05-27,SITE03,P00221,False,1,10,0,0,2,Baseline,0.0
2024-06-03,SITE03,P00221,True,2,8,0,0,2,Baseline,0.0
2024-06-10,SITE03,P00221,True,2,6,0,0,2,Baseline,0.0
2024-06-17,SITE03,P00221,True,4,10,0,0,2,Baseline,0.0
2024-06-24,SITE03,P00221,False,1,9,0,0,2,Baseline,0.0
2024-07-01,SITE03,P00221,False,4,10,0,0,3,Adjusted,0.179
2024-07-08,SITE03,P00221,True,2,8,0,0,2,Baseline,0.0
2024-07-15,SITE03,P00221,False,1,7,0,0,2,Baseline,0.0
2024-07-22,SITE03,P00221,True,5,2,0,0,3,Baseline,0.0
2024-07-29,SITE03,P00221,True,2,0,0,0,3,Baseline,0.0
2024-08-05,SITE03,P00221,True,1,0,1,0,2,Baseline,0.0
2024-08-12,SITE03,P00221,False,2,10,2,0,2,Baseline,0.0
2024-08-19,SITE03,P00221,False,1,9,0,0,2,Baseline,0.0
2024-08-26,SITE03,P00221,False,1,8,0,0,2,Baseline,0.0
2024-09-02,SITE03,P00221,False,2,6,0,0,2,Adjusted,0.255
2024-09-09,SITE03,P00221,True,1,13,0,0,2,Baseline,0.0
2024-09-16,SITE03,P00221,False,2,11,0,0,2,Baseline,0.0
2024-09-23,SITE03,P00221,True,2,9,0,0,2,Baseline,0.0
2024-09-30,SITE03,P00221,True,5,4,0,0,2,Baseline,0.0
2024-10-07,SITE03,P00221,False,1,3,0,0,2,Baseline,0.0
2024-10-14,SITE03,P00221,True,2,1,0,0,2,Baseline,0.0
2024-10-21,SITE03,P00221,False,0,1,0,0,2,Baseline,0.0
2024-10-28,SITE03,P00221,False,3,8,2,0,2,Baseline,0.0
2024-11-04,SITE03,P00221,False,1,7,0,0,2,Baseline,0.0
2024-11-11,SITE03,P00221,True,1,6,0,0,2,Baseline,0.0
2024-11-18,SITE03,P00221,False,0,6,0,0,2,Baseline,0.0
2024-11-25,SITE03,P00221,True,4,7,0,0,2,Baseline,0.0
2024-12-02,SITE03,P00221,True,1,6,0,0,1,Adjusted,-0.069
2024-12-09,SITE03,P00221,False,0,6,0,0,1,Baseline,0.0
2024-12-16,SITE03,P00221,True,4,10,0,0,2,Baseline,0.0
2024-12-23,SITE03,P00221,True,1,9,0,0,1,Adjusted,-0.185
2022-01-03,SITE03,P00222,True,1,77,0,0,1,Baseline,0.0
2022-01-10,SITE03,P00222,True,4,73,0,0,2,Baseline,0.0
2022-01-17,SITE03,P00222,False,0,73,0,0,2,Baseline,0.0
2022-01-24,SITE03,P00222,False,6,67,0,0,4,Adjusted,0.308
2022-01-31,SITE03,P00222,True,1,66,0,0,2,Baseline,0.0
2022-02-07,SITE03,P00222,False,8,58,0,0,4,Adjusted,0.153
2022-02-14,SITE03,P00222,False,0,58,0,0,3,Baseline,0.0
2022-02-21,SITE03,P00222,True,3,55,0,0,3,Adjusted,0.187
2022-02-28,SITE03,P00222,True,1,54,0,0,3,Baseline,0.0
2022-03-07,SITE03,P00222,True,1,53,0,0,2,Baseline,0.0
2022-03-14,SITE03,P00222,False,0,53,0,0,2,Baseline,0.0
2022-03-21,SITE03,P00222,True,5,48,0,0,2,Baseline,0.0
2022-03-28,SITE03,P00222,True,4,44,0,0,3,Baseline,0.0
2022-04-04,SITE03,P00222,True,4,40,0,0,3,Adjusted,0.28
2022-04-11,SITE03,P00222,True,3,37,0,0,3,Baseline,0.0
2022-04-18,SITE03,P00222,True,2,35,0,0,3,Adjusted,0.101
2022-04-25,SITE03,P00222,False,5,52,0,0,3,Baseline,0.0
2022-05-02,SITE03,P00222,False,13,39,0,0,6,Adjusted,0.262
2022-05-09,SITE03,P00222,True,2,37,0,0,5,Baseline,0.0
2022-05-16,SITE03,P00222,False,0,37,0,0,4,Baseline,0.0
2022-05-23,SITE03,P00222,True,3,34,0,0,4,Baseline,0.0
2022-05-30,SITE03,P00222,True,2,32,0,0,4,Baseline,0.0
2022-06-06,SITE03,P00222,True,4,43,0,0,4,Baseline,0.0
2022-06-13,SITE03,P00222,True,2,41,0,0,4,Baseline,0.0
2022-06-20,SITE03,P00222,True,3,38,0,0,4,Baseline,0.0
2022-06-27,SITE03,P00222,False,1,37,0,0,2,Baseline,0.0
2022-07-04,SITE03,P00222,True,1,36,0,0,2,Baseline,0.0
2022-07-11,SITE03,P00222,True,0,36,0,0,2,Baseline,0.0
2022-07-18,SITE03,P00222,True,1,35,0,0,2,Adjusted,0.108
2022-07-25,SITE03,P00222,False,2,33,0,0,2,Baseline,0.0
2022-08-01,SITE03,P00222,False,4,42,0,0,2,Baseline,0.0
2022-08-08,SITE03,P00222,True,1,41,0,0,2,Baseline,0.0
2022-08-15,SITE03,P00222,True,0,41,0,0,1,Baseline,0.0
2022-08-22,SITE03,P00222,True,0,41,0,0,1,Baseline,0.0
2022-08-29,SITE03,P00222,False,2,39,0,0,1,Baseline,0.0
